Zipcode,City,State,Lat,Long
84732,GREENWICH,UT,38.45,-111.9
84744,KOOSHAREM,UT,38.51,-111.87
84333,RICHMOND,UT,41.9,-111.81
84334,RIVERSIDE,UT,41.78,-112.15
84065,RIVERTON,UT,40.47,-112
84065,BLUFFDALE,UT,40.47,-112
84065,HERRIMAN,UT,40.47,-112
84065,CAMP WILLIAMS,UT,40.47,-112
84065,SOUTH JORDAN,UT,40.47,-112
84095,SOUTH JORDAN,UT,40.55,-111.96
84095,RIVERTON,UT,40.55,-111.96
84095,S JORDAN,UT,40.55,-111.96
84096,HERRIMAN,UT,40.48,-112.07
84096,RIVERTON,UT,40.48,-112.07
84066,ROOSEVELT,UT,40.28,-110
84066,BALLARD,UT,40.28,-110
84066,IOKA,UT,40.28,-110
84066,LEETON,UT,40.28,-110
84066,MONARCH,UT,40.28,-110
84067,ROY,UT,41.17,-112.04
84069,RUSH VALLEY,UT,40.34,-112.48
84069,CLOVER,UT,40.34,-112.48
84653,SALEM,UT,40.02,-111.64
84653,WOODLAND HILLS,UT,40.02,-111.64
84653,WOODLAND HLS,UT,40.02,-111.64
84654,SALINA,UT,38.95,-111.83
84654,GOOSEBERRY,UT,38.95,-111.83
84101,SALT LAKE CITY,UT,40.75,-111.9
84101,SALT LAKE CTY,UT,40.75,-111.9
84101,SLC,UT,40.75,-111.9
84102,SALT LAKE CITY,UT,40.75,-111.86
84102,SALT LAKE CTY,UT,40.75,-111.86
84102,SLC,UT,40.75,-111.86
84103,SALT LAKE CITY,UT,40.79,-111.82
84103,SALT LAKE CTY,UT,40.79,-111.82
84103,SLC,UT,40.79,-111.82
84104,SALT LAKE CITY,UT,40.74,-111.98
84104,SALT LAKE CTY,UT,40.74,-111.98
84104,SLC,UT,40.74,-111.98
84105,SALT LAKE CITY,UT,40.73,-111.85
84105,SALT LAKE CTY,UT,40.73,-111.85
84105,SLC,UT,40.73,-111.85
84105,S SALT LAKE,UT,40.73,-111.85
84106,SALT LAKE CITY,UT,40.7,-111.85
84106,MILLCREEK,UT,40.7,-111.85
84106,S SALT LAKE,UT,40.7,-111.85
84106,SALT LAKE CTY,UT,40.7,-111.85
84106,SLC,UT,40.7,-111.85
84106,SOUTH SALT LAKE,UT,40.7,-111.85
84107,SALT LAKE CITY,UT,40.65,-111.88
84107,MILLCREEK,UT,40.65,-111.88
84107,MURRAY,UT,40.65,-111.88
84107,SALT LAKE CTY,UT,40.65,-111.88
84107,S SALT LAKE,UT,40.65,-111.88
84107,SLC,UT,40.65,-111.88
84107,SO SALT LAKE,UT,40.65,-111.88
84107,SOUTH SALT LAKE,UT,40.65,-111.88
84107,SSL,UT,40.65,-111.88
84108,SALT LAKE CITY,UT,40.78,-111.73
84108,EMIGRATION CANYON,UT,40.78,-111.73
84108,EMIGRATN CYN,UT,40.78,-111.73
84108,SALT LAKE CTY,UT,40.78,-111.73
84108,SLC,UT,40.78,-111.73
84109,SALT LAKE CITY,UT,40.7,-111.71
84109,MILLCREEK,UT,40.7,-111.71
84109,SALT LAKE CTY,UT,40.7,-111.71
84109,SLC,UT,40.7,-111.71
84110,SALT LAKE CITY,UT,40.75,-111.9
84110,SALT LAKE CTY,UT,40.75,-111.9
84110,SLC,UT,40.75,-111.9
84111,SALT LAKE CITY,UT,40.75,-111.88
84111,SALT LAKE CTY,UT,40.75,-111.88
84111,SLC,UT,40.75,-111.88
84112,SALT LAKE CITY,UT,40.76,-111.84
84112,SALT LAKE CTY,UT,40.76,-111.84
84112,SLC,UT,40.76,-111.84
84113,SALT LAKE CITY,UT,40.76,-111.83
84113,SALT LAKE CTY,UT,40.76,-111.83
84113,SLC,UT,40.76,-111.83
84113,FORT DOUGLAS,UT,40.76,-111.83
84114,SALT LAKE CITY,UT,40.77,-111.89
84114,SALT LAKE CTY,UT,40.77,-111.89
84114,SLC,UT,40.77,-111.89
84115,SALT LAKE CITY,UT,40.71,-111.89
84115,S SALT LAKE,UT,40.71,-111.89
84115,SALT LAKE CTY,UT,40.71,-111.89
84115,SOUTH SALT LAKE,UT,40.71,-111.89
84115,SLC,UT,40.71,-111.89
84115,SSL,UT,40.71,-111.89
84116,SALT LAKE CITY,UT,40.81,-111.94
84116,SALT LAKE CTY,UT,40.81,-111.94
84116,SLC,UT,40.81,-111.94
84117,SALT LAKE CITY,UT,40.65,-111.83
84117,HOLLADAY,UT,40.65,-111.83
84117,HOLLADAY COTTONWOOD,UT,40.65,-111.83
84117,HOLLADAY CTWD,UT,40.65,-111.83
84117,MILLCREEK,UT,40.65,-111.83
84117,SALT LAKE CTY,UT,40.65,-111.83
84117,SLC,UT,40.65,-111.83
84117,MURRAY,UT,40.65,-111.83
84118,SALT LAKE CITY,UT,40.65,-112.01
84118,KEARNS,UT,40.65,-112.01
84118,SALT LAKE CTY,UT,40.65,-112.01
84118,W VALLEY CITY,UT,40.65,-112.01
84118,WEST VALLEY CITY,UT,40.65,-112.01
84118,SLC,UT,40.65,-112.01
84119,SALT LAKE CITY,UT,40.7,-111.94
84119,S SALT LAKE,UT,40.7,-111.94
84119,SALT LAKE CTY,UT,40.7,-111.94
84119,SOUTH SALT LAKE,UT,40.7,-111.94
84119,W VALLEY CITY,UT,40.7,-111.94
84119,WEST VALLEY,UT,40.7,-111.94
84119,WEST VALLEY CITY,UT,40.7,-111.94
84119,GRANGER,UT,40.7,-111.94
84119,GRANGER HUNTER,UT,40.7,-111.94
84119,SLC,UT,40.7,-111.94
84119,SO SALT LAKE,UT,40.7,-111.94
84119,SSL,UT,40.7,-111.94
84120,SALT LAKE CITY,UT,40.69,-111.99
84120,SALT LAKE CTY,UT,40.69,-111.99
84120,W VALLEY CITY,UT,40.69,-111.99
84120,WEST VALLEY,UT,40.69,-111.99
84120,WEST VALLEY CITY,UT,40.69,-111.99
84120,HUNTER,UT,40.69,-111.99
84120,SLC,UT,40.69,-111.99
84121,SALT LAKE CITY,UT,40.62,-111.71
84121,BRIGHTON,UT,40.62,-111.71
84121,COTTONWD HGTS,UT,40.62,-111.71
84121,COTTONWOOD,UT,40.62,-111.71
84121,COTTONWOOD HEIGHTS,UT,40.62,-111.71
84121,COTTONWOOD HEIGHTS CITY,UT,40.62,-111.71
84121,HOLLADAY,UT,40.62,-111.71
84121,HOLLADAY COTTONWOOD,UT,40.62,-111.71
84121,HOLLADAY CTWD,UT,40.62,-111.71
84121,MURRAY,UT,40.62,-111.71
84121,SALT LAKE CTY,UT,40.62,-111.71
84121,SOLITUDE,UT,40.62,-111.71
84121,SLC,UT,40.62,-111.71
84122,SALT LAKE CITY,UT,40.79,-111.96
84122,SALT LAKE CTY,UT,40.79,-111.96
84122,SLC,UT,40.79,-111.96
84123,SALT LAKE CITY,UT,40.65,-111.92
84123,MURRAY,UT,40.65,-111.92
84123,SALT LAKE CTY,UT,40.65,-111.92
84123,SLC,UT,40.65,-111.92
84123,TAYLORSVILLE,UT,40.65,-111.92
84123,MILLCREEK,UT,40.65,-111.92
84123,S SALT LAKE,UT,40.65,-111.92
84123,SO SALT LAKE,UT,40.65,-111.92
84123,SOUTH SALT LAKE,UT,40.65,-111.92
84123,SSL,UT,40.65,-111.92
84124,SALT LAKE CITY,UT,40.67,-111.79
84124,HOLLADAY,UT,40.67,-111.79
84124,MILLCREEK,UT,40.67,-111.79
84124,SALT LAKE CTY,UT,40.67,-111.79
84124,SLC,UT,40.67,-111.79
84124,MURRAY,UT,40.67,-111.79
84125,SALT LAKE CITY,UT,40.7,-111.94
84125,SALT LAKE CTY,UT,40.7,-111.94
84125,SLC,UT,40.7,-111.94
84126,SALT LAKE CITY,UT,40.7,-111.94
84126,SALT LAKE CTY,UT,40.7,-111.94
84126,SLC,UT,40.7,-111.94
84127,SALT LAKE CITY,UT,40.7,-111.94
84127,SALT LAKE CTY,UT,40.7,-111.94
84127,SLC,UT,40.7,-111.94
84128,SALT LAKE CITY,UT,40.7,-112.05
84128,SALT LAKE CTY,UT,40.7,-112.05
84128,W VALLEY CITY,UT,40.7,-112.05
84128,WEST VALLEY,UT,40.7,-112.05
84128,WEST VALLEY CITY,UT,40.7,-112.05
84128,SLC,UT,40.7,-112.05
84129,SALT LAKE CITY,UT,40.66,-111.93
84129,SALT LAKE CTY,UT,40.66,-111.93
84129,TAYLORSVILLE,UT,40.66,-111.93
84130,SALT LAKE CITY,UT,40.7,-111.94
84130,SALT LAKE CTY,UT,40.7,-111.94
84130,SLC,UT,40.7,-111.94
84131,SALT LAKE CITY,UT,40.7,-111.94
84131,SALT LAKE CTY,UT,40.7,-111.94
84131,SLC,UT,40.7,-111.94
84132,SALT LAKE CITY,UT,40.76,-111.84
84132,SALT LAKE CTY,UT,40.76,-111.84
84132,SLC,UT,40.76,-111.84
84132,UNIVERSITY MEDICAL CTR,UT,40.76,-111.84
84133,SALT LAKE CITY,UT,40.76,-111.89
84133,SALT LAKE CTY,UT,40.76,-111.89
84133,SLC,UT,40.76,-111.89
84134,SALT LAKE CITY,UT,40.77,-111.94
84134,SALT LAKE CTY,UT,40.77,-111.94
84134,SLC,UT,40.77,-111.94
84134,UTAH STATE TAX COMMISSION,UT,40.77,-111.94
84136,SALT LAKE CITY,UT,40.76,-111.88
84136,SALT LAKE CTY,UT,40.76,-111.88
84136,BENEFICIAL LIFE INSURANCE,UT,40.76,-111.88
84136,SLC,UT,40.76,-111.88
84138,SALT LAKE CITY,UT,40.75,-111.88
84138,SALT LAKE CTY,UT,40.75,-111.88
84138,SLC,UT,40.75,-111.88
84139,SALT LAKE CITY,UT,40.76,-111.88
84139,SALT LAKE CTY,UT,40.76,-111.88
84139,QUESTAR GAS COMPANY,UT,40.76,-111.88
84139,SLC,UT,40.76,-111.88
84141,SALT LAKE CITY,UT,40.66,-111.86
84141,SALT LAKE CTY,UT,40.66,-111.86
84141,FIRST SECURITY BANK,UT,40.66,-111.86
84141,SLC,UT,40.66,-111.86
84141,WELLS FARGO BANK,UT,40.66,-111.86
84143,SALT LAKE CITY,UT,40.77,-111.88
84143,SALT LAKE CTY,UT,40.77,-111.88
84143,SLC,UT,40.77,-111.88
84143,LDS HOSPITAL,UT,40.77,-111.88
84145,SALT LAKE CITY,UT,40.75,-111.9
84145,SALT LAKE CTY,UT,40.75,-111.9
84145,SLC,UT,40.75,-111.9
84147,SALT LAKE CITY,UT,40.75,-111.88
84147,SALT LAKE CTY,UT,40.75,-111.88
84147,SLC,UT,40.75,-111.88
84148,SALT LAKE CITY,UT,40.75,-111.83
84148,SALT LAKE CTY,UT,40.75,-111.83
84148,SLC,UT,40.75,-111.83
84148,VETERANS ADMINISTRATION HOSP,UT,40.75,-111.83
84150,SALT LAKE CITY,UT,40.77,-111.88
84150,SALT LAKE CTY,UT,40.77,-111.88
84150,SLC,UT,40.77,-111.88
84150,CHURCH OF JESUS CHRIST/LDS,UT,40.77,-111.88
84151,SALT LAKE CITY,UT,40.78,-111.94
84151,SALT LAKE CTY,UT,40.78,-111.94
84151,SLC,UT,40.78,-111.94
84152,SALT LAKE CITY,UT,40.72,-111.86
84152,SALT LAKE CTY,UT,40.72,-111.86
84152,SLC,UT,40.72,-111.86
84157,SALT LAKE CITY,UT,40.65,-111.88
84157,MURRAY,UT,40.65,-111.88
84157,SALT LAKE CTY,UT,40.65,-111.88
84157,SLC,UT,40.65,-111.88
84158,SALT LAKE CITY,UT,40.73,-111.81
84158,SALT LAKE CTY,UT,40.73,-111.81
84158,SLC,UT,40.73,-111.81
84165,SALT LAKE CITY,UT,40.71,-111.89
84165,S SALT LAKE,UT,40.71,-111.89
84165,SALT LAKE CTY,UT,40.71,-111.89
84165,SLC,UT,40.71,-111.89
84165,SOUTH SALT LAKE,UT,40.71,-111.89
84165,SSL,UT,40.71,-111.89
84170,SALT LAKE CITY,UT,40.69,-112.01
84170,SALT LAKE CTY,UT,40.69,-112.01
84170,W VALLEY CITY,UT,40.69,-112.01
84170,WEST VALLEY,UT,40.69,-112.01
84170,SLC,UT,40.69,-112.01
84171,SALT LAKE CITY,UT,40.62,-111.8
84171,COTTONWD HGTS,UT,40.62,-111.8
84171,COTTONWOOD,UT,40.62,-111.8
84171,COTTONWOOD HEIGHTS,UT,40.62,-111.8
84171,COTTONWOOD HEIGHTS CITY,UT,40.62,-111.8
84171,SALT LAKE CTY,UT,40.62,-111.8
84171,SLC,UT,40.62,-111.8
84180,SALT LAKE CITY,UT,40.77,-111.9
84180,SALT LAKE CTY,UT,40.77,-111.9
84180,SLC,UT,40.77,-111.9
84184,SALT LAKE CITY,UT,40.67,-111.95
84184,SALT LAKE CTY,UT,40.67,-111.95
84184,SLC,UT,40.67,-111.95
84184,AMERICAN EXPRESS CO,UT,40.67,-111.95
84189,SALT LAKE CITY,UT,40.76,-111.89
84189,SALT LAKE CTY,UT,40.76,-111.89
84189,KEY BANK,UT,40.76,-111.89
84189,SLC,UT,40.76,-111.89
84190,SALT LAKE CITY,UT,40.72,-111.88
84190,SALT LAKE CTY,UT,40.72,-111.88
84190,SALT LAKE COUNTY COMPLEX,UT,40.72,-111.88
84190,SLC,UT,40.72,-111.88
84190,SOUTH SALT LAKE,UT,40.72,-111.88
84199,SALT LAKE CITY,UT,40.72,-111.94
84199,SALT LAKE CTY,UT,40.72,-111.94
84199,SLC,UT,40.72,-111.94
84199,US POSTAL SERVICE,UT,40.72,-111.94
84070,SANDY,UT,40.57,-111.89
84070,BELMONT HEIGHTS,UT,40.57,-111.89
84070,CRESCENT,UT,40.57,-111.89
84070,GRANITE,UT,40.57,-111.89
84070,SHERWOOD PARK,UT,40.57,-111.89
84070,WHITE CITY,UT,40.57,-111.89
84090,SANDY,UT,40.56,-111.85
84091,SANDY,UT,40.58,-111.82
84092,SANDY,UT,40.56,-111.72
84092,ALTA,UT,40.56,-111.72
84092,SNOWBIRD,UT,40.56,-111.72
84092,BELMONT HEIGHTS,UT,40.56,-111.72
84092,CRESCENT,UT,40.56,-111.72
84092,GRANITE,UT,40.56,-111.72
84092,SHERWOOD PARK,UT,40.56,-111.72
84093,SANDY,UT,40.59,-111.81
84093,COTTONWD HGTS,UT,40.59,-111.81
84093,COTTONWOOD HEIGHTS,UT,40.59,-111.81
84094,SANDY,UT,40.56,-111.86
84094,WHITE CITY,UT,40.56,-111.86
84733,GUNLOCK,UT,37.24,-113.79
84738,IVINS,UT,37.18,-113.63
84738,KAYENTA,UT,37.18,-113.63
84765,SANTA CLARA,UT,37.13,-113.65
84655,SANTAQUIN,UT,39.99,-111.81
84655,GENOLA,UT,39.99,-111.81
84335,SMITHFIELD,UT,41.82,-111.87
84335,AMALGA,UT,41.82,-111.87
84335,BENSON,UT,41.82,-111.87
84313,GROUSE CREEK,UT,41.68,-113.83
84313,ETNA,UT,41.68,-113.83
84336,SNOWVILLE,UT,41.81,-112.87
84660,SPANISH FORK,UT,40.02,-111.55
84660,BENJAMIN,UT,40.02,-111.55
84660,COVER BRIDGE CANYON,UT,40.02,-111.55
84660,COVERED BRIDGE,UT,40.02,-111.55
84660,LAKE SHORE,UT,40.02,-111.55
84660,LELAND,UT,40.02,-111.55
84660,PALMYRA,UT,40.02,-111.55
84662,SPRING CITY,UT,39.44,-111.45
84763,ROCKVILLE,UT,37.15,-113.05
84767,SPRINGDALE,UT,37.25,-112.99
84767,ZION NATIONAL PARK,UT,37.25,-112.99
84767,ZION NTL PARK,UT,37.25,-112.99
84779,VIRGIN,UT,37.3,-113.08
84779,SPRINGDALE,UT,37.3,-113.08
84663,SPRINGVILLE,UT,40.2,-111.47
84664,MAPLETON,UT,40.11,-111.48
84664,SPRINGVILLE,UT,40.11,-111.48
84770,SAINT GEORGE,UT,37.18,-113.6
84770,ST GEORGE,UT,37.18,-113.6
84770,DIAMOND VALLEY,UT,37.18,-113.6
84770,HARRISBURG JUNCTION,UT,37.18,-113.6
84770,MIDDLETON,UT,37.18,-113.6
84770,WINCHESTER HILLS,UT,37.18,-113.6
84771,SAINT GEORGE,UT,37.13,-113.48
84771,ST GEORGE,UT,37.13,-113.48
84782,VEYO,UT,37.42,-113.72
84782,BROOKSIDE,UT,37.42,-113.72
84782,SAINT GEORGE,UT,37.42,-113.72
84783,DAMMERON VALLEY,UT,37.26,-113.69
84783,DAMMERON VLY,UT,37.26,-113.69
84783,DAMMERON,UT,37.26,-113.69
84783,SAINT GEORGE,UT,37.26,-113.69
84790,SAINT GEORGE,UT,37.06,-113.57
84790,ST GEORGE,UT,37.06,-113.57
84790,BLOOMINGTON,UT,37.06,-113.57
84790,BLOOMINGTON HILLS,UT,37.06,-113.57
84791,SAINT GEORGE,UT,37.08,-113.55
84791,ST GEORGE,UT,37.08,-113.55
84071,STOCKTON,UT,40.3,-112.3
84071,OPHIR,UT,40.3,-112.3
84071,SOUTH RIM,UT,40.3,-112.3
84071,BAUER,UT,40.3,-112.3
84539,SUNNYSIDE,UT,39.67,-110.58
84031,HANNA,UT,40.54,-110.73
84031,DEFAS PARK,UT,40.54,-110.73
84031,DUCHESNE,UT,40.54,-110.73
84072,TABIONA,UT,40.38,-110.65
84773,TEASDALE,UT,38.23,-111.47
84773,GROVER,UT,38.23,-111.47
84074,TOOELE,UT,40.57,-112.33
84074,ERDA,UT,40.57,-112.33
84074,LAKE POINT,UT,40.57,-112.33
84074,STANSBURY PARK,UT,40.57,-112.33
84074,STANSBURY PK,UT,40.57,-112.33
84074,LINCOLN,UT,40.57,-112.33
84074,PINE CANYON,UT,40.57,-112.33
84074,TOOELE ARMY DEPOT,UT,40.57,-112.33
84774,TOQUERVILLE,UT,37.26,-113.27
84316,HOWELL,UT,41.79,-112.49
84337,TREMONTON,UT,41.69,-112.27
84337,ELWOOD,UT,41.69,-112.27
84337,PENROSE,UT,41.69,-112.27
84337,THATCHER,UT,41.69,-112.27
84337,BOTHWELL,UT,41.69,-112.27
84338,TRENTON,UT,41.92,-111.92
84718,CANNONVILLE,UT,37.57,-112.08
84776,TROPIC,UT,37.69,-112.03
84008,BONANZA,UT,40.45,-109.53
84078,VERNAL,UT,40.55,-109.57
84078,NAPLES,UT,40.55,-109.57
84078,DRY FORK,UT,40.55,-109.57
84078,MAESER,UT,40.55,-109.57
84079,VERNAL,UT,40.45,-109.53
84080,VERNON,UT,40.06,-112.34
84080,FAUST,UT,40.06,-112.34
84082,WALLSBURG,UT,40.36,-111.43
84780,WASHINGTON,UT,37.22,-113.48
84542,WELLINGTON,UT,39.54,-110.74
84542,EAST WELLINGTON,UT,39.54,-110.74
84339,WELLSVILLE,UT,41.62,-111.93
84339,COLLEGE WARD,UT,41.62,-111.93
84339,YOUNG WARD,UT,41.62,-111.93
84034,IBAPAH,UT,40.2,-113.86
84034,CALLAO,UT,40.2,-113.86
84083,WENDOVER,UT,40.84,-114.02
84083,GREENHAVEN,UT,40.84,-114.02
84083,PARTOUN,UT,40.84,-114.02
84083,TROUT CREEK,UT,40.84,-114.02
84083,GOLD HILL,UT,40.84,-114.02
84081,WEST JORDAN,UT,40.59,-112.03
84081,W VALLEY CITY,UT,40.59,-112.03
84081,WEST VALLEY,UT,40.59,-112.03
84081,WEST VALLEY CITY,UT,40.59,-112.03
84081,SALT LAKE CITY,UT,40.59,-112.03
84081,W JORDAN,UT,40.59,-112.03
84081,W VALLEY,UT,40.59,-112.03
84081,WJ,UT,40.59,-112.03
84081,WJRD,UT,40.59,-112.03
84084,WEST JORDAN,UT,40.62,-111.98
84084,W JORDAN,UT,40.62,-111.98
84088,WEST JORDAN,UT,40.58,-111.98
84088,W JORDAN,UT,40.58,-111.98
84085,WHITEROCKS,UT,40.55,-109.9
84340,WILLARD,UT,41.35,-112.15
84086,WOODRUFF,UT,41.37,-111.27
83414,ALTA,WY,43.75,-111.04
85320,AGUILA,AZ,33.81,-113.18
85321,AJO,AZ,32.15,-112.62
85920,ALPINE,AZ,33.83,-109.19
85117,APACHE JUNCTION,AZ,33.42,-111.54
85117,APACHE JCT,AZ,33.42,-111.54
85118,GOLD CANYON,AZ,33.34,-111.42
85118,APACHE JCT,AZ,33.34,-111.42
85118,APACHE JUNCTION,AZ,33.34,-111.42
85118,QUEEN VALLEY,AZ,33.34,-111.42
85118,SUPERSTITION MOUNTAIN,AZ,33.34,-111.42
85118,SUPERSTITION MTN,AZ,33.34,-111.42
85118,SUPRSTITN MTN,AZ,33.34,-111.42
85119,APACHE JUNCTION,AZ,33.38,-111.51
85119,APACHE JCT,AZ,33.38,-111.51
85120,APACHE JUNCTION,AZ,33.4,-111.56
85120,APACHE JCT,AZ,33.4,-111.56
85178,APACHE JUNCTION,AZ,33.42,-111.54
85178,APACHE JCT,AZ,33.42,-111.54
85190,TORTILLA FLAT,AZ,33.52,-111.38
85190,APACHE JCT,AZ,33.52,-111.38
85190,APACHE JUNCTION,AZ,33.52,-111.38
85601,ARIVACA,AZ,31.59,-111.3
85322,ARLINGTON,AZ,33.18,-112.79
86320,ASH FORK,AZ,35.13,-112.52
85323,AVONDALE,AZ,33.44,-112.31
85323,AVONDALE-GOODYEAR,AZ,33.44,-112.31
85338,GOODYEAR,AZ,33.37,-112.38
85338,AVONDALE-GOODYEAR,AZ,33.37,-112.38
85392,AVONDALE,AZ,33.47,-112.29
85392,AVONDALE GOODYEAR,AZ,33.47,-112.29
85395,GOODYEAR,AZ,33.47,-112.39
85395,AVONDALE GOODYEAR,AZ,33.47,-112.39
86321,BAGDAD,AZ,34.5,-113.07
85602,BENSON,AZ,32.19,-110.38
85602,CASCABEL,AZ,32.19,-110.38
85602,MESCAL,AZ,32.19,-110.38
85602,REDINGTON,AZ,32.19,-110.38
85603,BISBEE,AZ,31.44,-109.87
85603,BISBEE JCT,AZ,31.44,-109.87
85603,COPPER QUEEN,AZ,31.44,-109.87
85603,LOWELL,AZ,31.44,-109.87
85603,SOUTH BISBEE,AZ,31.44,-109.87
85603,SUNSET ACRES,AZ,31.44,-109.87
85603,TINTOWN,AZ,31.44,-109.87
85603,WINWOOD,AZ,31.44,-109.87
85324,BLACK CANYON CITY,AZ,34.13,-112.13
85324,BLACK CYN CTY,AZ,34.13,-112.13
85324,ROCK SPRINGS,AZ,34.13,-112.13
85922,BLUE,AZ,33.52,-109.21
85325,BOUSE,AZ,33.93,-113.86
85605,BOWIE,AZ,32.28,-109.5
85326,BUCKEYE,AZ,33.38,-112.55
85396,BUCKEYE,AZ,33.56,-112.57
86426,FORT MOHAVE,AZ,35,-114.56
86426,BULLHEAD CITY,AZ,35,-114.56
86427,FORT MOHAVE,AZ,35.01,-114.58
86427,BULLHEAD CITY,AZ,35.01,-114.58
86429,BULLHEAD CITY,AZ,35.14,-114.49
86430,BULLHEAD CITY,AZ,35.28,-114.49
86439,BULLHEAD CITY,AZ,35.14,-114.56
86440,MOHAVE VALLEY,AZ,34.86,-114.51
86442,BULLHEAD CITY,AZ,35.09,-114.57
86446,MOHAVE VALLEY,AZ,34.91,-114.54
86446,BULLHEAD CITY,AZ,34.91,-114.54
85530,BYLAS,AZ,33.07,-110.25
86016,GRAY MOUNTAIN,AZ,35.67,-111.45
86016,CAMERON,AZ,35.67,-111.45
86020,CAMERON,AZ,36.05,-111.45
86020,CEDAR RIDGE,AZ,36.05,-111.45
86322,CAMP VERDE,AZ,34.48,-111.78
85122,CASA GRANDE,AZ,32.91,-111.74
85122,ELEVEN MILE,AZ,32.91,-111.74
85122,ELEVEN MILE CORNER,AZ,32.91,-111.74
85123,ARIZONA CITY,AZ,32.73,-111.67
85123,CASA GRANDE,AZ,32.73,-111.67
85130,CASA GRANDE,AZ,32.89,-111.75
85193,CASA GRANDE,AZ,32.86,-111.83
85194,CASA GRANDE,AZ,32.91,-111.65
85329,CASHION,AZ,33.43,-112.29
85327,CAVE CREEK,AZ,33.82,-111.96
85331,CAVE CREEK,AZ,33.8,-111.93
85377,CAREFREE,AZ,33.82,-111.9
85531,CENTRAL,AZ,32.86,-109.78
86502,CHAMBERS,AZ,35.14,-109.57
86502,WIDE RUINS,AZ,35.14,-109.57
85224,CHANDLER,AZ,33.32,-111.87
85225,CHANDLER,AZ,33.32,-111.82
85226,CHANDLER,AZ,33.27,-111.94
85244,CHANDLER,AZ,33.23,-111.76
85246,CHANDLER,AZ,33.29,-111.86
85248,CHANDLER,AZ,33.24,-111.96
85248,SUN LAKES,AZ,33.24,-111.96
85249,CHANDLER,AZ,33.24,-111.78
85286,CHANDLER,AZ,33.27,-111.82
86503,CHINLE,AZ,36.23,-109.57
86503,CANYON DE CHELLY NATIONAL MO,AZ,36.23,-109.57
86503,COTTONWOOD STATION,AZ,36.23,-109.57
86503,HUACHUCA TERRACE,AZ,36.23,-109.57
86503,LOW MOUNTAIN,AZ,36.23,-109.57
86503,ROUGH ROCK,AZ,36.23,-109.57
86503,SALINA,AZ,36.23,-109.57
86503,SMOKE SIGNAL,AZ,36.23,-109.57
86503,TAHCHEE,AZ,36.23,-109.57
86503,TSAIL,AZ,36.23,-109.57
86507,LUKACHUKAI,AZ,36.45,-109.27
86507,CHINLE,AZ,36.45,-109.27
86507,GREASEWOOD SPRINGS,AZ,36.45,-109.27
86507,UPPER GREASEWOOD TRADING POS,AZ,36.45,-109.27
86507,UPPER WHEATFIELDS,AZ,36.45,-109.27
86538,MANY FARMS,AZ,36.39,-109.59
86538,CHINLE,AZ,36.39,-109.59
86545,ROCK POINT,AZ,36.66,-109.6
86545,CHINLE,AZ,36.66,-109.6
86547,ROUND ROCK,AZ,36.53,-109.44
86547,CHINLE,AZ,36.53,-109.44
86556,TSAILE,AZ,36.27,-109.26
86556,CHINLE,AZ,36.27,-109.26
86323,CHINO VALLEY,AZ,34.77,-112.45
86431,CHLORIDE,AZ,35.39,-114.21
86324,CLARKDALE,AZ,34.79,-112.1
85532,CLAYPOOL,AZ,33.41,-110.83
85923,CLAY SPRINGS,AZ,34.36,-110.29
85533,CLIFTON,AZ,33.27,-109.27
85606,COCHISE,AZ,32.06,-109.91
86021,COLORADO CITY,AZ,36.97,-112.98
85924,CONCHO,AZ,34.51,-109.69
85924,CONCHO VALLEY,AZ,34.51,-109.69
85332,CONGRESS,AZ,34.21,-112.97
85128,COOLIDGE,AZ,32.97,-111.49
86325,CORNVILLE,AZ,34.73,-111.91
85652,CORTARO,AZ,32.38,-111.11
86326,COTTONWOOD,AZ,34.75,-112.01
86327,DEWEY,AZ,34.56,-112.12
85607,DOUGLAS,AZ,31.54,-109.46
85607,BAY ACRES,AZ,31.54,-109.46
85607,PAUL SPUR,AZ,31.54,-109.46
85608,DOUGLAS,AZ,31.52,-109.2
85655,DOUGLAS,AZ,31.34,-109.52
85609,DRAGOON,AZ,32.02,-110.04
85534,DUNCAN,AZ,32.76,-109.07
85534,VIRDEN,AZ,32.76,-109.07
85925,EAGAR,AZ,34.11,-109.38
85328,CIBOLA,AZ,33.32,-114.64
85334,EHRENBERG,AZ,33.64,-114.44
85610,ELFRIDA,AZ,31.73,-109.7
85610,GLEESON,AZ,31.73,-109.7
85335,EL MIRAGE,AZ,33.59,-112.33
85131,ELOY,AZ,32.65,-111.59
85131,TOLTEC,AZ,32.65,-111.59
86001,FLAGSTAFF,AZ,35.23,-111.72
86001,NORTHERN ARIZONA UNIVERSITY,AZ,35.23,-111.72
86002,FLAGSTAFF,AZ,35.56,-112.58
86003,FLAGSTAFF,AZ,35.22,-111.57
86004,FLAGSTAFF,AZ,35.29,-111.32
86011,FLAGSTAFF,AZ,35.18,-111.62
86011,NAU,AZ,35.18,-111.62
86015,BELLEMONT,AZ,35.23,-111.78
86015,FLAGSTAFF,AZ,35.23,-111.78
86017,MUNDS PARK,AZ,34.92,-111.62
86017,FLAGSTAFF,AZ,34.92,-111.62
86018,PARKS,AZ,35.22,-111.89
86018,FLAGSTAFF,AZ,35.22,-111.89
86018,PARKS COMM PO,AZ,35.22,-111.89
86024,HAPPY JACK,AZ,34.73,-111.15
86024,FLAGSTAFF,AZ,34.73,-111.15
